time,x,y,persistence,emd_match_next
1,1.0,127.0,1.0,1324
1,98.0,126.0,11.0,102
1,113.0,128.0,1.0,1323
1,146.0,130.0,1.0,1333
1,162.0,127.0,1.0,1331
1,182.0,127.0,1.0,783
1,247.0,127.0,1.0,2021
1,16.0,131.0,1.0,754
1,34.0,127.0,3.0,2141
1,147.0,128.0,1.0,1341
1,173.0,128.0,2.0,759
1,192.0,125.0,9.0,753
1,231.0,126.0,9.0,2246
1,157.0,129.0,1.0,781
1,175.0,139.0,33.0,1878
1,182.0,129.0,1.0,772
1,247.0,129.0,2.0,2019
1,11.0,131.0,1.0,756
1,173.0,130.0,1.0,1680
1,193.0,130.0,2.0,1678
1,176.0,148.0,14.0,2318
1,226.0,130.0,2.0,1337
1,79.0,133.0,1.0,1675
1,170.0,131.0,2.0,776
1,218.0,128.0,20.0,778
1,99.0,130.0,4.0,741
1,154.0,134.0,47.0,2149
1,166.0,137.0,2.0,1352
1,195.0,132.0,1.0,1872
1,90.0,133.0,1.0,764
1,147.0,134.0,1.0,1876
1,185.0,128.0,8.0,777
1,50.0,134.0,3.0,789
1,126.0,135.0,1.0,807
1,141.0,122.0,49.0,1312
1,139.0,134.0,3.0,775
1,167.0,134.0,2.0,782
1,65.0,135.0,1.0,114
1,122.0,135.0,2.0,120
1,137.0,135.0,1.0,793
1,173.0,135.0,1.0,1334
1,207.0,123.0,49.0,748
1,211.0,135.0,1.0,2154
1,118.0,136.0,1.0,117
1,199.0,137.0,1.0,2247
1,223.0,135.0,19.0,802
1,23.0,142.0,1.0,1685
1,134.0,138.0,7.0,792
1,23.0,140.0,1.0,800
1,133.0,141.0,1.0,808
1,161.0,141.0,1.0,814
1,177.0,142.0,1.0,811
1,88.0,142.0,1.0,2383
1,123.0,142.0,2.0,813
1,90.0,143.0,1.0,126
1,195.0,143.0,1.0,1882
1,131.0,144.0,3.0,816
1,199.0,142.0,20.0,2635
1,211.0,144.0,2.0,2316
1,84.0,145.0,1.0,1358
1,104.0,144.0,3.0,812
1,187.0,138.0,13.0,1347
1,191.0,145.0,1.0,821
1,92.0,147.0,1.0,133
1,219.0,141.0,26.0,2026
1,25.0,147.0,1.0,2593
1,84.0,149.0,36.0,823
1,137.0,150.0,1.0,833
1,162.0,163.0,44.0,852
1,166.0,147.0,12.0,128
1,168.0,150.0,5.0,138
1,205.0,146.0,37.0,1692
1,238.0,151.0,1.0,1371
1,24.0,152.0,1.0,1376
1,93.0,152.0,1.0,2029
1,110.0,154.0,1.0,1375
1,215.0,150.0,12.0,2551
1,34.0,154.0,1.0,135
1,96.0,157.0,4.0,134
1,241.0,153.0,1.0,1379
1,153.0,154.0,2.0,1381
1,194.0,153.0,17.0,1374
1,85.0,157.0,1.0,1380
1,91.0,156.0,3.0,841
1,83.0,156.0,1.0,141
1,139.0,165.0,16.0,1701
1,1.0,158.0,2.0,1693
1,97.0,161.0,3.0,146
1,172.0,153.0,49.0,2595
1,96.0,159.0,3.0,840
1,174.0,159.0,1.0,2035
1,133.0,151.0,35.0,2030
1,122.0,161.0,1.0,2034
1,151.0,163.0,1.0,1388
1,182.0,159.0,28.0,1396
1,234.0,160.0,8.0,1387
1,158.0,160.0,20.0,2637
1,180.0,164.0,1.0,1389
1,228.0,163.0,1.0,139
1,156.0,164.0,4.0,2741
1,103.0,167.0,1.0,860
1,225.0,167.0,1.0,142
1,232.0,167.0,2.0,142
1,39.0,176.0,39.0,877
1,230.0,168.0,1.0,1398
1,31.0,171.0,1.0,865
1,182.0,169.0,1.0,2639
1,110.0,170.0,1.0,1897
1,228.0,169.0,4.0,148
1,101.0,171.0,1.0,1407
1,111.0,171.0,1.0,2596
1,214.0,169.0,21.0,2254
1,23.0,173.0,1.0,1406
1,14.0,174.0,1.0,2506
1,217.0,175.0,2.0,875
1,254.0,176.0,1.0,2047
1,37.0,178.0,1.0,878
1,100.0,176.0,4.0,1409
1,153.0,177.0,1.0,2042
1,116.0,180.0,1.0,156
1,101.0,179.0,1.0,881
1,131.0,179.0,1.0,1715
1,192.0,179.0,4.0,2044
1,222.0,177.0,19.0,884
1,47.0,181.0,1.0,891
1,103.0,180.0,1.0,2166
1,121.0,180.0,1.0,2169
1,132.0,180.0,1.0,2167
1,48.0,183.0,1.0,159
1,57.0,181.0,3.0,900
1,129.0,181.0,1.0,882
1,197.0,183.0,10.0,889
1,77.0,182.0,1.0,154
1,81.0,182.0,2.0,1420
1,88.0,182.0,3.0,1418
1,199.0,182.0,1.0,1714
1,78.0,184.0,1.0,1728
1,236.0,173.0,35.0,2554
1,2.0,184.0,1.0,899
1,5.0,182.0,3.0,153
1,67.0,184.0,1.0,1423
1,201.0,184.0,3.0,1429
1,72.0,185.0,1.0,1724
1,5.0,186.0,1.0,890
1,116.0,186.0,1.0,160
1,7.0,187.0,1.0,895
1,170.0,188.0,1.0,1416
1,175.0,188.0,1.0,1910
1,54.0,189.0,1.0,1433
1,130.0,184.0,16.0,2257
1,206.0,188.0,17.0,1907
1,218.0,185.0,49.0,909
1,106.0,192.0,1.0,2052
1,184.0,191.0,49.0,894
1,195.0,192.0,1.0,2054
1,132.0,193.0,1.0,2058
1,144.0,195.0,1.0,1444
1,173.0,194.0,1.0,2509
1,97.0,197.0,1.0,1737
1,51.0,196.0,1.0,1914
1,181.0,196.0,1.0,2335
1,101.0,199.0,1.0,915
1,239.0,190.0,34.0,1730
1,53.0,200.0,1.0,1462
1,213.0,195.0,26.0,1461
1,138.0,194.0,49.0,1736
1,15.0,203.0,3.0,912
1,66.0,207.0,2.0,920
1,66.0,204.0,2.0,924
1,71.0,206.0,1.0,928
1,109.0,208.0,1.0,1922
1,15.0,206.0,1.0,926
1,143.0,204.0,45.0,2183
1,220.0,201.0,25.0,2406
1,67.0,208.0,1.0,169
1,70.0,210.0,1.0,1476
1,42.0,211.0,1.0,1744
1,71.0,211.0,4.0,1482
1,85.0,213.0,1.0,1749
1,87.0,212.0,1.0,1483
1,88.0,215.0,1.0,1750
1,56.0,214.0,1.0,1475
1,68.0,213.0,3.0,2277
1,171.0,214.0,2.0,1751
1,171.0,206.0,49.0,2461
1,72.0,216.0,11.0,1484
1,123.0,206.0,49.0,2184
1,77.0,215.0,2.0,1745
1,202.0,216.0,1.0,2468
1,206.0,216.0,5.0,1753
1,67.0,218.0,2.0,2188
1,73.0,220.0,1.0,1486
1,63.0,220.0,1.0,945
1,65.0,219.0,3.0,1488
1,195.0,222.0,1.0,1935
1,36.0,216.0,9.0,1478
1,131.0,222.0,7.0,2820
1,29.0,223.0,49.0,947
1,39.0,224.0,3.0,1930
1,102.0,211.0,49.0,2070
1,121.0,222.0,3.0,954
1,187.0,219.0,49.0,2871
1,25.0,232.0,3.0,957
1,34.0,225.0,10.0,1755
1,72.0,225.0,2.0,959
1,128.0,225.0,1.0,1937
1,70.0,226.0,1.0,179
1,191.0,227.0,1.0,2786
1,27.0,228.0,3.0,957
1,33.0,229.0,2.0,958
1,44.0,230.0,1.0,2907
1,118.0,229.0,2.0,2521
1,26.0,230.0,1.0,180
1,67.0,234.0,8.0,2415
1,75.0,230.0,30.0,2196
1,79.0,233.0,1.0,1759
1,162.0,232.0,1.0,2698
1,75.0,234.0,1.0,2078
1,70.0,237.0,1.0,968
1,105.0,235.0,1.0,2283
1,69.0,236.0,1.0,185
1,1.0,238.0,2.0,181
1,25.0,238.0,3.0,182
1,131.0,241.0,1.0,2419
1,56.0,242.0,1.0,976
1,126.0,242.0,1.0,2851
1,215.0,242.0,1.0,2416
1,57.0,244.0,1.0,1773
1,11.0,245.0,1.0,973
1,27.0,245.0,1.0,2082
1,59.0,245.0,1.0,979
1,149.0,245.0,1.0,2201
1,35.0,249.0,1.0,983
1,89.0,248.0,1.0,1777
1,93.0,249.0,1.0,2700
1,40.0,251.0,1.0,1772
1,157.0,254.0,1.0,2921
1,14.0,3.0,14.0,984
1,80.0,2.0,16.0,985
1,85.0,1.0,8.0,196
1,21.0,1.0,2.0,993
1,22.0,3.0,13.0,990
1,27.0,1.0,3.0,991
1,49.0,2.0,6.0,992
1,52.0,1.0,2.0,195
1,51.0,25.0,48.0,1005
1,250.0,4.0,24.0,994
1,3.0,1.0,1.0,995
1,4.0,2.0,1.0,1952
1,7.0,4.0,2.0,1525
1,124.0,2.0,1.0,194
1,169.0,2.0,1.0,231
1,234.0,4.0,8.0,1784
1,238.0,4.0,10.0,212
1,209.0,3.0,2.0,223
1,248.0,3.0,1.0,1953
1,193.0,14.0,38.0,1954
1,183.0,3.0,2.0,997
1,4.0,5.0,5.0,1782
1,92.0,5.0,3.0,1529
1,236.0,22.0,20.0,1546
1,67.0,3.0,14.0,234
1,73.0,6.0,6.0,222
1,176.0,8.0,1.0,20
1,178.0,6.0,2.0,218
1,55.0,8.0,1.0,10
1,57.0,8.0,1.0,244
1,70.0,8.0,3.0,1010
1,33.0,10.0,2.0,227
1,87.0,7.0,5.0,245
1,5.0,13.0,1.0,1012
1,3.0,11.0,1.0,224
1,38.0,11.0,1.0,1007
1,42.0,9.0,3.0,1008
1,44.0,11.0,1.0,1787
1,47.0,12.0,4.0,22
1,56.0,11.0,1.0,249
1,144.0,11.0,4.0,253
1,37.0,7.0,9.0,1531
1,58.0,12.0,1.0,1533
1,66.0,13.0,3.0,1535
1,112.0,12.0,1.0,23
1,227.0,14.0,1.0,266
1,2.0,14.0,4.0,1014
1,36.0,14.0,2.0,259
1,97.0,12.0,4.0,19
1,131.0,13.0,2.0,1021
1,246.0,10.0,20.0,213
1,25.0,14.0,3.0,251
1,74.0,15.0,1.0,1024
1,137.0,16.0,4.0,1021
1,152.0,14.0,8.0,275
1,178.0,16.0,8.0,282
1,31.0,15.0,1.0,1015
1,33.0,16.0,2.0,1020
1,6.0,17.0,1.0,257
1,46.0,16.0,1.0,1026
1,241.0,16.0,13.0,1537
1,122.0,18.0,15.0,1028
1,168.0,19.0,1.0,263
1,214.0,22.0,43.0,1032
1,232.0,16.0,7.0,1030
1,119.0,20.0,4.0,326
1,5.0,20.0,1.0,301
1,49.0,21.0,1.0,1034
1,195.0,21.0,4.0,304
1,229.0,20.0,1.0,1958
1,117.0,21.0,8.0,1031
1,252.0,23.0,9.0,1043
1,30.0,22.0,1.0,285
1,139.0,26.0,5.0,314
1,198.0,22.0,5.0,305
1,153.0,23.0,6.0,315
1,88.0,22.0,12.0,30
1,127.0,25.0,2.0,31
1,131.0,30.0,7.0,1556
1,132.0,26.0,1.0,333
1,189.0,25.0,1.0,321
1,111.0,28.0,2.0,355
1,134.0,26.0,2.0,340
1,173.0,26.0,48.0,350
1,246.0,27.0,1.0,341
1,14.0,27.0,1.0,330
1,42.0,27.0,4.0,1549
1,98.0,28.0,4.0,2214
1,142.0,27.0,2.0,2360
1,12.0,30.0,7.0,368
1,246.0,30.0,2.0,373
1,63.0,29.0,3.0,337
1,80.0,29.0,8.0,2363
1,96.0,30.0,1.0,1062
1,102.0,27.0,11.0,320
1,26.0,29.0,6.0,1059
1,78.0,32.0,1.0,371
1,135.0,33.0,16.0,388
1,171.0,34.0,3.0,1069
1,236.0,30.0,1.0,1965
1,80.0,32.0,2.0,2362
1,179.0,43.0,33.0,421
1,210.0,33.0,11.0,2364
1,220.0,32.0,4.0,1550
1,3.0,31.0,32.0,2098
1,4.0,33.0,2.0,35
1,137.0,32.0,2.0,1557
1,25.0,33.0,1.0,1065
1,117.0,33.0,4.0,379
1,21.0,34.0,1.0,1562
1,64.0,34.0,4.0,338
1,134.0,36.0,5.0,1572
1,194.0,34.0,1.0,1076
1,18.0,38.0,3.0,1079
1,73.0,33.0,15.0,370
1,166.0,36.0,1.0,363
1,17.0,36.0,2.0,374
1,36.0,36.0,48.0,2103
1,164.0,37.0,1.0,1797
1,180.0,36.0,11.0,1097
1,248.0,36.0,1.0,392
1,249.0,40.0,2.0,399
1,43.0,38.0,2.0,384
1,144.0,43.0,16.0,1091
1,220.0,38.0,7.0,1792
1,222.0,39.0,3.0,395
1,58.0,40.0,1.0,353
1,120.0,42.0,3.0,427
1,144.0,37.0,7.0,1569
1,249.0,38.0,2.0,1561
1,5.0,38.0,6.0,1074
1,54.0,40.0,20.0,1571
1,56.0,41.0,1.0,1087
1,68.0,43.0,9.0,1104
1,91.0,39.0,1.0,1573
1,96.0,39.0,1.0,1102
1,210.0,40.0,1.0,394
1,211.0,41.0,1.0,1574
1,247.0,38.0,3.0,1085
1,247.0,41.0,1.0,1077
1,35.0,42.0,2.0,1094
1,143.0,41.0,3.0,1568
1,148.0,44.0,5.0,1106
1,240.0,43.0,3.0,1103
1,166.0,42.0,5.0,389
1,232.0,42.0,7.0,1093
1,45.0,46.0,4.0,1101
1,98.0,43.0,1.0,407
1,163.0,44.0,1.0,1092
1,197.0,43.0,1.0,1971
1,238.0,47.0,1.0,447
1,154.0,41.0,13.0,436
1,163.0,47.0,1.0,441
1,172.0,45.0,1.0,1801
1,212.0,45.0,2.0,417
1,146.0,49.0,13.0,455
1,204.0,48.0,13.0,1583
1,80.0,47.0,35.0,2624
1,152.0,46.0,6.0,1584
1,245.0,48.0,1.0,439
1,252.0,48.0,4.0,459
1,31.0,45.0,3.0,1110
1,154.0,49.0,1.0,1973
1,197.0,47.0,21.0,492
1,68.0,52.0,2.0,450
1,169.0,51.0,11.0,2625
1,8.0,50.0,1.0,432
1,60.0,51.0,14.0,475
1,131.0,53.0,1.0,2365
1,149.0,57.0,14.0,1808
1,12.0,52.0,48.0,2295
1,21.0,48.0,48.0,2533
1,51.0,53.0,1.0,487
1,121.0,54.0,3.0,476
1,165.0,53.0,2.0,465
1,72.0,51.0,8.0,488
1,165.0,55.0,1.0,1127
1,120.0,56.0,2.0,1128
1,5.0,55.0,2.0,1124
1,77.0,55.0,2.0,495
1,121.0,57.0,1.0,1147
1,129.0,57.0,2.0,1122
1,144.0,54.0,18.0,1597
1,157.0,58.0,2.0,1140
1,198.0,54.0,14.0,44
1,29.0,60.0,2.0,1142
1,49.0,59.0,4.0,1603
1,125.0,60.0,5.0,1143
1,186.0,61.0,1.0,1129
1,89.0,69.0,1.0,526
1,121.0,63.0,7.0,1977
1,133.0,64.0,3.0,514
1,49.0,62.0,2.0,1818
1,120.0,62.0,1.0,1139
1,76.0,76.0,48.0,1188
1,90.0,64.0,1.0,1600
1,119.0,68.0,9.0,1159
1,189.0,66.0,2.0,524
1,30.0,70.0,12.0,1609
1,88.0,66.0,1.0,1154
1,98.0,67.0,1.0,2117
1,115.0,70.0,3.0,532
1,132.0,66.0,4.0,1156
1,135.0,67.0,3.0,2220
1,133.0,67.0,1.0,1607
1,159.0,66.0,2.0,1606
1,229.0,62.0,7.0,1144
1,241.0,67.0,2.0,508
1,52.0,69.0,1.0,1610
1,73.0,66.0,48.0,2431
1,253.0,69.0,4.0,1812
1,186.0,70.0,8.0,1179
1,242.0,68.0,2.0,1165
1,24.0,71.0,1.0,518
1,63.0,70.0,5.0,1611
1,66.0,71.0,1.0,2492
1,244.0,70.0,2.0,1165
1,16.0,72.0,1.0,51
1,42.0,71.0,4.0,1978
1,99.0,77.0,22.0,2117
1,208.0,75.0,11.0,2116
1,63.0,72.0,6.0,1176
1,88.0,73.0,1.0,1178
1,152.0,73.0,3.0,1616
1,235.0,72.0,1.0,525
1,72.0,75.0,1.0,1624
1,90.0,74.0,2.0,2221
1,121.0,75.0,13.0,1172
1,199.0,73.0,9.0,1820
1,242.0,72.0,4.0,1170
1,177.0,74.0,1.0,1981
1,197.0,78.0,2.0,1194
1,60.0,76.0,4.0,1177
1,61.0,77.0,2.0,560
1,83.0,76.0,3.0,1982
1,106.0,73.0,22.0,1620
1,110.0,71.0,48.0,532
1,125.0,77.0,14.0,557
1,131.0,78.0,1.0,558
1,147.0,74.0,2.0,1183
1,180.0,79.0,28.0,1207
1,216.0,75.0,2.0,1191
1,225.0,76.0,1.0,1198
1,133.0,77.0,1.0,1986
1,229.0,76.0,1.0,1199
1,89.0,77.0,1.0,585
1,166.0,77.0,1.0,2872
1,205.0,79.0,3.0,1210
1,206.0,84.0,1.0,589
1,71.0,80.0,6.0,607
1,87.0,78.0,1.0,1988
1,112.0,83.0,5.0,587
1,164.0,79.0,1.0,565
1,202.0,79.0,2.0,1622
1,235.0,79.0,1.0,571
1,79.0,80.0,3.0,598
1,85.0,80.0,8.0,1629
1,96.0,84.0,7.0,608
1,116.0,79.0,5.0,1192
1,145.0,81.0,2.0,600
1,151.0,80.0,2.0,577
1,81.0,81.0,2.0,1206
1,192.0,81.0,1.0,1211
1,51.0,83.0,1.0,584
1,96.0,81.0,1.0,1197
1,180.0,83.0,2.0,601
1,182.0,83.0,4.0,602
1,232.0,81.0,1.0,1200
1,30.0,85.0,5.0,1223
1,31.0,83.0,3.0,54
1,130.0,83.0,1.0,609
1,157.0,82.0,3.0,593
1,33.0,83.0,1.0,1829
1,137.0,86.0,2.0,638
1,244.0,86.0,1.0,626
1,81.0,84.0,3.0,2122
1,135.0,87.0,23.0,638
1,192.0,84.0,1.0,612
1,26.0,85.0,2.0,1218
1,236.0,83.0,13.0,2369
1,23.0,87.0,3.0,605
1,154.0,86.0,1.0,1233
1,8.0,88.0,1.0,61
1,21.0,87.0,3.0,1228
1,89.0,88.0,4.0,622
1,218.0,87.0,1.0,634
1,11.0,88.0,3.0,62
1,22.0,89.0,2.0,1217
1,31.0,88.0,2.0,596
1,92.0,90.0,1.0,631
1,155.0,88.0,2.0,1832
1,185.0,90.0,1.0,653
1,244.0,94.0,1.0,1251
1,70.0,89.0,2.0,1238
1,83.0,89.0,4.0,2122
1,122.0,92.0,5.0,627
1,127.0,91.0,3.0,637
1,241.0,94.0,5.0,1241
1,243.0,91.0,2.0,1244
1,16.0,90.0,1.0,1227
1,35.0,90.0,2.0,1992
1,63.0,92.0,1.0,663
1,69.0,92.0,1.0,648
1,56.0,91.0,2.0,647
1,104.0,90.0,15.0,623
1,94.0,96.0,9.0,70
1,152.0,93.0,1.0,1861
1,155.0,91.0,1.0,2706
1,33.0,92.0,1.0,1837
1,121.0,94.0,1.0,1235
1,136.0,94.0,1.0,1249
1,166.0,95.0,2.0,71
1,220.0,92.0,2.0,689
1,72.0,93.0,2.0,2498
1,225.0,94.0,1.0,1640
1,235.0,96.0,2.0,1655
1,32.0,95.0,2.0,1839
1,54.0,95.0,1.0,1647
1,86.0,94.0,7.0,2124
1,142.0,96.0,1.0,1255
1,161.0,96.0,1.0,1260
1,92.0,96.0,7.0,1641
1,150.0,95.0,1.0,644
1,163.0,94.0,2.0,1243
1,148.0,96.0,1.0,1264
1,1.0,97.0,1.0,1252
1,9.0,98.0,48.0,2586
1,56.0,97.0,7.0,662
1,151.0,98.0,1.0,2309
1,183.0,99.0,1.0,2127
1,198.0,100.0,2.0,665
1,203.0,98.0,1.0,2132
1,118.0,101.0,42.0,90
1,106.0,102.0,3.0,1652
1,223.0,94.0,48.0,2629
1,6.0,102.0,2.0,1272
1,66.0,104.0,40.0,1846
1,240.0,99.0,6.0,1655
1,83.0,104.0,1.0,1280
1,117.0,104.0,1.0,2587
1,247.0,109.0,16.0,1275
1,6.0,104.0,4.0,1277
1,249.0,104.0,4.0,1849
1,253.0,104.0,1.0,1281
1,14.0,105.0,1.0,660
1,133.0,107.0,2.0,1293
1,165.0,107.0,2.0,85
1,4.0,108.0,1.0,1660
1,6.0,108.0,1.0,1297
1,11.0,108.0,4.0,1286
1,218.0,108.0,2.0,691
1,238.0,106.0,21.0,709
1,211.0,108.0,13.0,2134
1,11.0,111.0,1.0,1854
1,207.0,111.0,2.0,1299
1,18.0,122.0,48.0,2912
1,14.0,113.0,1.0,1300
1,24.0,113.0,48.0,1859
1,225.0,117.0,2.0,728
1,15.0,115.0,2.0,2139
1,121.0,122.0,7.0,1306
1,135.0,116.0,2.0,1664
1,134.0,118.0,1.0,2006
1,136.0,118.0,1.0,2142
1,202.0,117.0,1.0,799
1,91.0,118.0,1.0,2136
1,3.0,122.0,3.0,732
1,121.0,119.0,2.0,2011
1,130.0,119.0,7.0,1670
1,153.0,121.0,2.0,1310
1,185.0,121.0,2.0,2014
1,187.0,121.0,1.0,2008
1,2.0,121.0,1.0,2004
1,120.0,121.0,2.0,1313
1,201.0,122.0,1.0,1865
1,236.0,121.0,1.0,1869
1,119.0,124.0,4.0,733
1,237.0,122.0,2.0,1867
1,168.0,123.0,3.0,2016
1,40.0,121.0,48.0,2236
1,112.0,126.0,1.0,1323
1,114.0,126.0,3.0,1673
1,181.0,125.0,1.0,751
1,37.0,127.0,2.0,1327
1,52.0,127.0,3.0,763
1,245.0,128.0,1.0,774
1,75.0,128.0,8.0,100
1,165.0,129.0,3.0,1329
1,179.0,129.0,8.0,1346
1,183.0,133.0,3.0,2314
1,201.0,132.0,12.0,113
1,32.0,131.0,2.0,2503
1,150.0,130.0,1.0,768
1,100.0,132.0,2.0,115
1,109.0,131.0,1.0,757
1,185.0,131.0,2.0,786
1,245.0,131.0,4.0,2019
1,137.0,133.0,1.0,1336
1,151.0,132.0,2.0,791
1,239.0,135.0,26.0,1679
1,28.0,133.0,3.0,1338
1,177.0,133.0,9.0,2384
1,245.0,133.0,2.0,794
1,51.0,135.0,1.0,1875
1,192.0,134.0,11.0,787
1,193.0,137.0,1.0,1347
1,29.0,137.0,2.0,2150
1,209.0,134.0,15.0,1682
1,50.0,138.0,1.0,1683
1,52.0,137.0,1.0,1877
1,130.0,140.0,1.0,810
1,26.0,142.0,1.0,1681
1,32.0,141.0,48.0,118
1,86.0,143.0,1.0,1355
1,226.0,148.0,48.0,2758
1,124.0,144.0,1.0,813
1,125.0,145.0,1.0,1353
1,202.0,144.0,4.0,2549
1,216.0,146.0,1.0,1886
1,157.0,146.0,1.0,1360
1,159.0,146.0,1.0,1885
1,243.0,161.0,43.0,2861
1,75.0,148.0,21.0,1687
1,214.0,147.0,2.0,1695
1,236.0,149.0,13.0,1366
1,233.0,147.0,2.0,1362
1,243.0,144.0,26.0,1368
1,83.0,153.0,2.0,1694
1,86.0,151.0,5.0,1888
1,152.0,151.0,1.0,833
1,153.0,152.0,1.0,825
1,202.0,153.0,1.0,2160
1,230.0,150.0,4.0,1696
1,130.0,158.0,10.0,1377
1,231.0,153.0,3.0,1889
1,238.0,153.0,1.0,1383
1,238.0,155.0,1.0,1697
1,89.0,155.0,2.0,132
1,22.0,156.0,3.0,152
1,154.0,156.0,11.0,1698
1,202.0,156.0,1.0,2389
1,239.0,157.0,2.0,1385
1,19.0,160.0,1.0,2161
1,29.0,160.0,1.0,1699
1,94.0,162.0,1.0,849
1,155.0,163.0,1.0,2039
1,184.0,162.0,1.0,1393
1,236.0,162.0,2.0,1702
1,54.0,157.0,17.0,2025
1,29.0,166.0,11.0,863
1,190.0,162.0,17.0,1392
1,33.0,168.0,3.0,858
1,31.0,168.0,1.0,1401
1,191.0,168.0,2.0,2742
1,104.0,168.0,1.0,860
1,233.0,168.0,1.0,1399
1,138.0,171.0,2.0,856
1,76.0,172.0,5.0,1705
1,79.0,171.0,1.0,866
1,139.0,172.0,3.0,2162
1,57.0,174.0,7.0,150
1,58.0,175.0,1.0,870
1,105.0,173.0,3.0,867
1,189.0,174.0,2.0,2555
1,119.0,176.0,1.0,1408
1,137.0,174.0,2.0,1403
1,183.0,176.0,48.0,2043
1,25.0,176.0,1.0,1412
1,172.0,182.0,37.0,2640
1,174.0,177.0,1.0,2448
1,237.0,178.0,1.0,2256
1,1.0,180.0,1.0,1417
1,19.0,182.0,19.0,1718
1,146.0,180.0,1.0,151
1,156.0,180.0,1.0,2835
1,62.0,182.0,2.0,896
1,168.0,182.0,2.0,1712
1,142.0,183.0,1.0,2049
1,60.0,185.0,13.0,1434
1,81.0,184.0,1.0,1424
1,68.0,185.0,2.0,1427
1,139.0,185.0,1.0,2875
1,14.0,186.0,19.0,1422
1,64.0,186.0,8.0,905
1,202.0,186.0,4.0,1431
1,56.0,187.0,4.0,1434
1,65.0,187.0,4.0,1727
1,69.0,186.0,6.0,901
1,77.0,187.0,1.0,2172
1,107.0,189.0,2.0,1722
1,108.0,187.0,1.0,2050
1,93.0,196.0,21.0,2056
1,70.0,189.0,1.0,2605
1,146.0,193.0,5.0,1453
1,149.0,190.0,1.0,1731
1,159.0,192.0,1.0,1445
1,55.0,191.0,4.0,1915
1,57.0,191.0,1.0,2173
1,104.0,192.0,2.0,1438
1,250.0,190.0,16.0,1442
1,49.0,192.0,2.0,1449
1,51.0,193.0,3.0,1455
1,58.0,192.0,3.0,2260
1,143.0,193.0,2.0,1444
1,192.0,192.0,2.0,2405
1,250.0,194.0,1.0,2178
1,18.0,196.0,2.0,1458
1,56.0,195.0,6.0,2174
1,54.0,197.0,2.0,2059
1,102.0,197.0,1.0,1468
1,104.0,196.0,1.0,1451
1,237.0,197.0,1.0,2263
1,140.0,199.0,16.0,2511
1,149.0,196.0,11.0,1435
1,150.0,197.0,2.0,2455
1,191.0,197.0,9.0,2265
1,227.0,194.0,38.0,1471
1,68.0,202.0,2.0,2404
1,57.0,201.0,1.0,2512
1,224.0,203.0,3.0,2185
1,111.0,203.0,4.0,2407
1,206.0,205.0,1.0,942
1,217.0,206.0,1.0,2651
1,82.0,204.0,3.0,2778
1,54.0,204.0,3.0,919
1,43.0,208.0,1.0,927
1,81.0,207.0,1.0,2269
1,40.0,208.0,4.0,917
1,116.0,208.0,1.0,1470
1,139.0,208.0,1.0,1927
1,180.0,213.0,28.0,2913
1,37.0,210.0,2.0,1472
1,118.0,211.0,2.0,2274
1,47.0,212.0,1.0,1923
1,186.0,212.0,1.0,2882
1,41.0,214.0,2.0,1925
1,96.0,213.0,2.0,2187
1,217.0,213.0,23.0,2280
1,35.0,221.0,4.0,934
1,38.0,222.0,1.0,1480
1,38.0,218.0,1.0,175
1,127.0,220.0,48.0,950
1,169.0,217.0,3.0,2278
1,38.0,220.0,1.0,934
1,33.0,221.0,1.0,948
1,149.0,216.0,48.0,2781
1,152.0,221.0,1.0,2466
1,44.0,223.0,1.0,2191
1,96.0,227.0,1.0,1502
1,148.0,226.0,2.0,956
1,110.0,230.0,2.0,2730
1,111.0,231.0,1.0,2281
1,159.0,233.0,2.0,1765
1,65.0,233.0,3.0,1760
1,124.0,233.0,48.0,1763
1,162.0,236.0,1.0,2523
1,99.0,239.0,3.0,1946
1,121.0,240.0,3.0,1511
1,147.0,241.0,1.0,1947
1,13.0,243.0,2.0,186
1,100.0,243.0,1.0,2769
1,121.0,243.0,2.0,974
1,97.0,246.0,1.0,978
1,132.0,246.0,3.0,2860
1,153.0,247.0,2.0,1948
1,162.0,247.0,1.0,1769
1,5.0,249.0,3.0,1515
1,46.0,252.0,2.0,1949
1,47.0,253.0,1.0,1523
1,201.0,251.0,11.0,2090
1,73.0,252.0,1.0,2622
1,182.0,253.0,1.0,2667
1,195.0,253.0,6.0,2525
1,204.0,3.0,1.0,203
1,208.0,1.0,4.0,223
1,10.0,6.0,2.0,1000
1,104.0,5.0,1.0,193
1,34.0,5.0,2.0,999
1,30.0,11.0,5.0,258
1,194.0,7.0,4.0,2206
1,31.0,8.0,2.0,216
1,198.0,11.0,6.0,220
1,60.0,12.0,3.0,2209
1,14.0,14.0,3.0,2290
1,252.0,16.0,5.0,283
1,38.0,17.0,1.0,1540
1,97.0,17.0,4.0,289
1,151.0,17.0,2.0,2210
1,53.0,20.0,1.0,2756
1,86.0,21.0,1.0,1045
1,4.0,24.0,1.0,1041
1,46.0,24.0,1.0,2211
1,229.0,35.0,15.0,1003
1,25.0,24.0,5.0,1547
1,22.0,25.0,1.0,1545
1,212.0,26.0,10.0,2097
1,117.0,23.0,17.0,33
1,249.0,24.0,7.0,1040
1,166.0,28.0,1.0,351
1,177.0,27.0,2.0,352
1,90.0,27.0,14.0,343
1,207.0,34.0,7.0,1067
1,215.0,30.0,5.0,346
